허브,고객주문번호,BOX수량,CBM,우편번호,배송지ID,주소,상세주소,위도,경도,행정구역,운영단위명
1160,2012972241-10,1,0.001,10845,9154255,경기도 파주시 월롱면 엘지로 245,M2 6F B04 V2 TDR,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_구미-2
1160,2013057365-30,1,0.014,10845,8794572,경기도 파주시 월롱면 엘지로 245,M2동 2F Mobile M NY 개발계,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013065675-10,1,0.033,10845,9203902,경기도 파주시 월롱면 엘지로 245 M동6F 개발품질2팀 (F06 구역),,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013049988-80,3,0.099,10845,7227110,경기도 파주시 월롱면 엘지로 245,9공장 10층 E6메인스막룸 앞,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013049988-90,1,0.033,10845,7227110,경기도 파주시 월롱면 엘지로 245,9공장 10층 E6메인스막룸 앞,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013049988-70,1,0.033,10845,7227110,경기도 파주시 월롱면 엘지로 245,9공장 10층 E6메인스막룸 앞,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2012942282-10,1,0.111,10845,8739203,경기도 파주시 월롱면 엘지로 245,P7 B2F 테크로스환경서비스 수질 2Part 근무자실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012962538-260,1,0.014,10845,7640496,경기도 파주시 월롱면 엘지로 245,P8공장 6층 OT 장비계 사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012962538-210,1,0.014,10845,7640496,경기도 파주시 월롱면 엘지로 245,P8공장 6층 OT 장비계 사무실,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012943828-10,1,0.064,10845,7505869,경기도 파주시 월롱면 엘지로 245,고객안내센터(Gate A),37.81588522,126.7568181,경기 파주시,나눔누리_파주
1160,2013071925-10,1,0.033,10845,9206331,경기도 파주시 월롱면 엘지로 245 P10 TV OC 출하반,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013035159-10,1,0.064,10845,9185867,경기도 파주시 월롱면 엘지로 245 UT2동 M4F 열원운전반,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013035160-10,1,0.064,10845,9185867,경기도 파주시 월롱면 엘지로 245 UT2동 M4F 열원운전반,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2012996523-30,1,0.014,10845,9105235,경기도 파주시 월롱면 엘지로 245,LG 디스플레이 A1동 3층 Module 선행기술팀(기둥열 A05~A04 사이),37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012996523-10,1,0.014,10845,9105235,경기도 파주시 월롱면 엘지로 245,LG 디스플레이 A1동 3층 Module 선행기술팀(기둥열 A05~A04 사이),37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012996523-20,1,0.014,10845,9105235,경기도 파주시 월롱면 엘지로 245,LG 디스플레이 A1동 3층 Module 선행기술팀(기둥열 A05~A04 사이),37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2012996523-40,1,0.014,10845,9105235,경기도 파주시 월롱면 엘지로 245,LG 디스플레이 A1동 3층 Module 선행기술팀(기둥열 A05~A04 사이),37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013033183-10,1,0.064,10845,3715940,경기도 파주시 월롱면 엘지로 245 UT1동 1F 냉동기 근무자실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013033184-10,1,0.064,10845,3715940,경기도 파주시 월롱면 엘지로 245 UT1동 1F 냉동기 근무자실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013055118-10,1,0.014,10845,7972674,경기도 파주시 월롱면 엘지로 245,A1동 2F IT 제조기획팀,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013055118-20,1,0.004,10845,7972674,경기도 파주시 월롱면 엘지로 245,A1동 2F IT 제조기획팀,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013051859-20,1,0.004,10845,8793260,경기도 파주시 월롱면 엘지로 245,1007번지 LG display R&D동 8F OLED TV 소자개발2팀,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013051859-10,1,0.004,10845,8793260,경기도 파주시 월롱면 엘지로 245,1007번지 LG display R&D동 8F OLED TV 소자개발2팀,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-1
1160,2013066776-10,1,0.014,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013066771-10,1,0.033,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013066775-10,1,0.014,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013066773-10,1,0.033,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013066777-10,1,0.004,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013066768-10,1,0.033,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013066774-10,1,0.014,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013066769-10,1,0.033,10845,9204072,경기도 파주시 월롱면 엘지로 245 P9동 2F IT FA 장비기술계 사,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013074351-20,1,0.033,10845,9205258,경기도 파주시 월롱면 엘지로 245,A1동 2층 A01~02 기둥사이 IT 공정운영TASK,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013074351-10,1,0.014,10845,9205258,경기도 파주시 월롱면 엘지로 245,A1동 2층 A01~02 기둥사이 IT 공정운영TASK,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013055239-50,0.167,0.029,10845,8477928,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 A1동 1층 나눔누리 사무실,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013055239-70,0.167,0.029,10845,8477928,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 A1동 1층 나눔누리 사무실,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013055239-30,0.167,0.029,10845,8477928,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 A1동 1층 나눔누리 사무실,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013055239-80,0.167,0.029,10845,8477928,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 A1동 1층 나눔누리 사무실,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013055239-40,0.167,0.029,10845,8477928,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 A1동 1층 나눔누리 사무실,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013055239-60,0.167,0.029,10845,8477928,경기도 파주시 월롱면 엘지로 245,엘지디스플레이 단지 A1동 1층 나눔누리 사무실,37.81588522,126.7568181,경기 파주시,나눔누리_구미
1160,2013036713-10,1,0.014,10845,9186060,경기도 파주시 월롱면 엘지로 245 P9 옥상 대기운전반 근무자실,,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013058619-10,1,0.004,10845,9018264,경기도 파주시 월롱면 엘지로 245,LGDisplay A게이트 2층(사내),37.81588522,126.7568181,경기 파주시,(주)엘지씨엔에스
1160,2013054238-10,1,0.033,10845,9193254,경기도 파주시 월롱면 엘지로 245,A2동 3F A01 MTO45 Task,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013009637-90,10,1.11,10845,9174469,경기도 파주시 월롱면 엘지로 245,LG디스플레이 P7 B2F 소방창고,37.81588522,126.7568181,경기 파주시,엘지디스플레이(주)_파주
1160,2013040127-10,1,0.033,10845,8531695,경기도 파주시 월롱면 엘지로 245,P10B 1F OC출하반,37.813096,126.761104,경기 파주시,엘지디스플레이(주)_파주
1160,2013040127-110,1,0.033,10845,8531695,경기도 파주시 월롱면 엘지로 245,P10B 1F OC출하반,37.813096,126.761104,경기 파주시,엘지디스플레이(주)_파주
1160,2013040127-60,1,0.004,10845,8531695,경기도 파주시 월롱면 엘지로 245,P10B 1F OC출하반,37.813096,126.761104,경기 파주시,엘지디스플레이(주)_파주
1160,2013040206-10,1,0.004,10845,8531695,경기도 파주시 월롱면 엘지로 245,P10B 1F OC출하반,37.813096,126.761104,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-50,1,0.014,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-40,1,0.014,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-160,1,0.014,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-70,1,0.014,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-30,1,0.033,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-150,1,0.014,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-80,1,0.014,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013000673-60,1,0.014,10845,9106985,경기도 파주시 월롱면 엘지로 245,UT2동 M4F 파주열원운전반(냉동기 근무자실),37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013021115-90,1,0.014,10845,8404743,경기도 파주시 월롱면 엘지로 245,UT2동 2층 Service반,37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013021115-70,1,0.014,10845,8404743,경기도 파주시 월롱면 엘지로 245,UT2동 2층 Service반,37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2013021111-10,1,0.033,10845,8404743,경기도 파주시 월롱면 엘지로 245,UT2동 2층 Service반,37.812056,126.765177,경기 파주시,엘지디스플레이(주)_파주
1160,2012794503-190,1,0.064,10845,8413405,경기도 파주시 월롱면 엘지로 245,UT1동 1F 파주열원운전반(냉동기 근무자실),37.812155,126.770051,경기 파주시,엘지디스플레이(주)_파주
1160,2013009637-20,1,0.004,10845,7101276,경기도 파주시 월롱면 엘지로 245,LG디스플레이 A1동 4F 파주방재반,37.810377,126.770543,경기 파주시,엘지디스플레이(주)_파주
1160,2013009637-30,1,0.033,10845,7101276,경기도 파주시 월롱면 엘지로 245,LG디스플레이 A1동 4F 파주방재반,37.810377,126.770543,경기 파주시,엘지디스플레이(주)_파주
1160,2013009637-10,1,0.004,10845,7101276,경기도 파주시 월롱면 엘지로 245,LG디스플레이 A1동 4F 파주방재반,37.810377,126.770543,경기 파주시,엘지디스플레이(주)_파주
1160,2013073053-10,1,0.014,10845,7179534,경기도 파주시 월롱면 엘지로 245 A1 4F 파주방재반,,37.810377,126.770543,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013073052-10,1,0.014,10845,7179534,경기도 파주시 월롱면 엘지로 245 A1 4F 파주방재반,,37.810377,126.770543,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013073054-10,1,0.033,10845,7179534,경기도 파주시 월롱면 엘지로 245 A1 4F 파주방재반,,37.810377,126.770543,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2008577014-80,1,0.001,10845,5753445,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013056548-20,1,0.033,413811,8996550,경기도 파주시 월롱면 덕은리 1007번지 LG Display,P7 1F (CGSS 근무자실),37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주
1160,2013056548-10,2,0.128,413811,8996550,경기도 파주시 월롱면 덕은리 1007번지 LG Display,P7 1F (CGSS 근무자실),37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주
1160,2013051113-40,1,0.014,10845,7718658,경기도 파주시,월롱면 엘지로 245 P78동 지하 2층 자재창고 사무실,37.811549,126.771968,경기 파주시,엘지디스플레이(주)_구미-1
1160,2013051113-130,1,0.033,10845,7718658,경기도 파주시,월롱면 엘지로 245 P78동 지하 2층 자재창고 사무실,37.811549,126.771968,경기 파주시,엘지디스플레이(주)_구미-1
1160,2013051113-150,1,0.014,10845,7718658,경기도 파주시,월롱면 엘지로 245 P78동 지하 2층 자재창고 사무실,37.811549,126.771968,경기 파주시,엘지디스플레이(주)_구미-1
1160,2007244501-110,1,0.001,10845,4559090,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
1160,2006053446-210,1,0.001,10845,4559090,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013057646-30,8,0.888,413779,9004581,경기 파주시 월롱면 덕은리 파주LCD산업단지,LG Display 파주대기운전반 P7 옥상 생산배기 근무자실,37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주
1160,2013057646-60,1,0.001,413779,9004581,경기 파주시 월롱면 덕은리 파주LCD산업단지,LG Display 파주대기운전반 P7 옥상 생산배기 근무자실,37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주
1160,2013057646-40,1,0.033,413779,9004581,경기 파주시 월롱면 덕은리 파주LCD산업단지,LG Display 파주대기운전반 P7 옥상 생산배기 근무자실,37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주
1160,2012997967-10,10,1.11,10845,4137581,경기도 파주시 월롱면 엘지로 245 P7 B2F CDA 근무자실,,37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주_보호구
1160,2013027846-100,1,0.033,10845,8970745,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
1160,2012978152-60,5,0.32,10845,8970745,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013027846-150,1,0.064,10845,8970745,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013027846-70,3,0.192,10845,8970745,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
1160,2013027846-60,1,0.033,10845,8970745,경기도 파주시 월롱면 엘지로 245,"P7 5F Cell 제조검사계 사무실(E/V 8,9,10호기 옆)",37.811549,126.771968,경기 파주시,엘지디스플레이(주)_파주-2
